Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Austria,AUT,"Population, total",SP.POP.TOTL,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9041851,9132383
Belgium,BEL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.8,83,83.3,83.1,83.2,83.9,83.4,84,83.9,83.9,84.3,83,84.3,83.9,..
Belgium,BEL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.4,77.5,78,77.8,78.1,78.8,78.7,79,79.2,79.4,79.8,78.5,79.4,79.6,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.0341463414634,80.1829268292683,80.5853658536585,80.3853658536585,80.5878048780488,81.2878048780488,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.790243902439,81.6975609756098,..
Belgium,BEL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0106311015249113,0.0102948587875378,0.0100728092102382,0.00914779876264777,0.00964447060212035,0.00914667710865777,0.00905081993250649,0.00858511575786856,0.00854671291354834,0.00854038549886948,0.008012389516583,0.00827892661097358,..,..,..
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,483254171097.812,481420882905.001,523330354138.133,496152879924.727,521791015247.06,535390200131.018,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535865804349.803,526021513474.243,600904461226.347,583613982019.263,632216577075.109
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.02074306169408,2.86429270764155,1.69451389861332,0.739217283058679,0.459242192907709,1.57853314322614,2.04145900919961,1.26668640902095,1.6195802783878,1.79294519302076,2.24083533103139,-5.30447336526071,6.92798360287613,3.01472197492703,1.36505523054922
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,44760.2912443709,44184.946353964,47410.5669277464,44670.5606845101,46757.9518559598,47764.0715120833,41008.296719472,42012.6227191016,44198.4823908691,47544.9811472757,46641.7214017087,45587.968308319,51863.8311565054,49942.0906424887,53475.2934952935
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.80592074025158,1.928764195703,0.38003456979618,0.11640257847661,-0.0131483860964465,1.12859572471172,1.45189336758756,0.755268919102846,1.22886623616918,1.33065222724522,1.68975368856101,-5.71172980752377,6.48877041272659,2.13654407577337,0.192342045122217
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.856132433382837,1.16366497533437
Belgium,BEL,"Population, total",SP.POP.TOTL,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11685814,11822592
Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.33,83.54,83.68,83.82,83.85,83.91,83.89,84.03,84.02,83.99,84.37,83.95,84.02,83.58,..
Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.91,79.21,79.39,79.61,79.74,79.76,79.84,79.92,79.75,79.8,80.18,79.48,79.27,79.12,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.0660975609756,81.3221951219512,81.4826829268293,81.6636585365854,81.7448780487805,81.7843902439025,81.8156097560976,81.9248780487805,81.8329268292683,81.8439024390244,82.2239024390244,81.6604878048781,81.5870731707317,81.2956097560976,..
Canada,CAN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0219102956009014,0.0207495390816671,0.0206145025346647,0.0205502758447799,0.0199513839655113,0.0202987281162972,0.020261384148773,0.0217568129460498,0.0218481651072605,0.0152818696982919,0.0155035295884585,0.015309248752025,..,..,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1743725183672.52,1655684730000.19,2007472181464.15,2161483369422.01,2140085567791.45
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.91508623949733,3.09080637403602,3.13719438973661,1.75566132540601,2.32581357393478,2.87346677184995,0.649970993709132,1.03855093491798,3.03383490260789,2.74296343112555,1.9084319253883,-5.03823344128351,5.28695689105889,3.81986633913397,1.06599445256434
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,40874.8831932903,47560.6666009406,52223.8588398531,52670.3447335415,52638.1187235237,50960.8431174661,43594.1941045394,42314.0615817218,45129.628116623,46539.1761570405,46352.8693445211,43537.839298904,52496.8441693242,55509.393176404,53371.6974319701
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.02008812114738,1.95144747592553,2.13607713967458,0.658841990369126,1.25359012904651,1.8484095174269,-0.112369172949158,-0.0982963525159875,1.80946446279282,1.28092657904244,0.42965758108582,-6.06240642959015,4.70538205187351,1.95567065895641,-1.85450959009675
Canada,CAN,Population growth (annual %),SP.POP.GROW,1.14470768476526,1.11135202971694,0.97540725097113,1.08374652233653,1.05338098055318,1.00142284689661,0.760300145238936,1.13153974027004,1.19543575451553,1.43322615679352,1.46171259938134,1.08436897113225,0.553902422386893,1.81192255344382,2.93227401162387
Canada,CAN,"Population, total",SP.POP.TOTL,33630069,34005902,34339221,34713395,35080992,35434066,35704498,36110803,36545075,37072620,37618495,38028638,38239864,38939056,40097761
Chile,CHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.481,81.213,81.684,81.596,82.034,82.145,82.384,82.57,82.601,82.527,82.711,82.041,81.437,81.877,..
Chile,CHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.941,75.734,76.451,76.379,76.579,76.736,77.035,77.496,78.015,77.684,77.894,76.745,76.472,77.156,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.741,78.501,79.11,79.023,79.339,79.473,79.746,80.079,80.35,80.133,80.326,79.377,78.944,79.519,..
Chile,CHL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0418247085318157,0.040505946973268,0.0349764038035149,0.0329276609444096,0.0312102348046115,0.0279356338378132,0.0281388702421533,0.0260714238457148,0.0255912145030377,0.0262725842425186,0.0253460994325708,0.0260832217098412,..,..,..
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,171777900623.177,217051209240.298,251382573885.594,267024782480.28,277395018837.366,259560978231.552,242450355827.827,249344863933.461,276154259987.103,295857562991.709,278285058719.466,254042159309.311,315515014838.539,302116539409.03,335533331669.219
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.1180372326977,5.85165101730949,6.22389678693851,6.15534002096459,3.30850824469113,1.79264947361806,2.15194249853634,1.75303874553305,1.35769537797211,3.99002947521676,0.634367533828438,-6.14347479224092,11.3339570691911,2.05874008095333,0.218780666901552
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,10204.5588537616,12764.5931178671,14637.7561550875,15397.7804504673,15842.159166151,14675.1508630779,13567.3572174332,13788.2400083224,15034.0584350711,15820.0333659534,14616.2072513761,13162.5913519707,16185.9147709548,15411.1739539112,17093.2419713921
Chile,CHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.1283005713077,4.78894268723008,5.17603699803075,5.12573837988386,2.31640011770726,0.772927820327766,1.10575838093806,0.550297851444384,-0.213266442244986,2.13907818098535,-1.15233722364255,-7.41187882968487,10.2323992648849,1.48321236604264,0.0867678733738302
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.02694120751704,1.0090337555584,0.991361115471139,0.974635115583974,0.964976309009339,1.00681495918115,1.02942555374852,1.18906102612278,1.56205545588869,1.79596279901203,1.7913919716665,1.36064363430941,0.994344898418259,0.565514127974157,0.131811438677878
Chile,CHL,"Population, total",SP.POP.TOTL,16833447,17004162,17173573,17341771,17509925,17687108,17870124,18083879,18368577,18701450,19039485,19300315,19493184,19603733,19629590
Colombia,COL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.054,78.301,78.548,78.787,78.972,79.139,79.292,79.44,79.535,79.66,79.721,78.136,76.442,77.143,..
Colombia,COL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.487,71.817,72.141,72.455,72.725,72.985,73.252,73.519,73.759,73.842,73.8,71.537,69.404,70.319,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.742,75.033,75.32,75.597,75.827,76.043,76.257,76.471,76.646,76.748,76.752,74.769,72.83,73.659,..
Colombia,COL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.147672537363672,0.146117833815027,0.146231127931738,0.146250702626543,0.145688706592682,0.144822237151681,0.145105125927597,0.14527570821142,0.148089274834616,0.10906059039379,0.112972768892938,0.128942565337508,..,..,..
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,232468663109.594,286498534094.963,334966134804.887,370691143018.039,382093697077.685,381240864422.406,293492370193.166,282720100286.228,311866875156.879,334198218098.276,323031701192.84,270348342541.465,318524633225.395,345329875078.512,363540156234.868
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.13964864548062,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.56432428277704,3.18685539245533,-7.18591413760859,10.8011981904878,7.2888838865514,0.612181322079849
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,5245.95158468149,6392.75802564031,7392.94359822972,8096.80150827421,8263.64192942212,8167.47284156277,6228.65162110371,5936.26102166829,6449.97098770131,6782.03792028237,6436.50921493811,5308.16470717512,6182.9559438651,6657.08669677355,6979.72513470377
Colombia,COL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.00166227940896135,3.32373450571197,5.78469976561988,2.83788902621922,4.09826590865887,3.51395347912819,1.9906164936335,1.0022727252119,-0.161953874918439,0.638439615993107,1.31495237842461,-8.54039537725433,9.54105155997694,6.54956011610601,0.204317447798601
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.13154130595269,1.12688471543895,1.09358307436582,1.03966499994087,0.990034781454962,0.947136923375947,0.941994067106625,1.068611890834,1.51228960592288,1.89558675057496,1.83074694246543,1.47010203160178,1.14382091580962,0.691481571303501,0.406206101195742
Colombia,COL,"Population, total",SP.POP.TOTL,44313917,44816108,45308899,45782417,46237930,46677947,47119728,47625955,48351671,49276961,50187406,50930662,51516562,51874024,52085168
Costa Rica,CRI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.236,81.083,81.711,81.62,81.762,81.236,81.569,82.008,81.76,82.083,81.953,81.912,79.811,80.036,..
Costa Rica,CRI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.216,76.34,77.048,77.009,77.112,76.409,76.698,77.01,77.07,76.996,77.002,76.751,74.418,74.762,..
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.672,78.67,79.348,79.283,79.403,78.774,79.086,79.459,79.377,79.484,79.427,79.277,77.023,77.32,..
Costa Rica,CRI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0548547692514591,0.0553738999791389,0.0505680527965709,0.0503724295050059,0.048610674080594,0.0505379759459386,0.0342348793683423,0.0323045573956616,0.0325556259644824,0.0312993976849402,0.0325299181053663,0.0382262047420681,..,..,..
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,30745714312.9905,37658614803.848,42762613699.9524,47231655431.1389,50949668840.8692,52016408951.8225,56441920821.0806,58847019609.6549,60516044657.2254,62420164991.5374,64417670521.1842,62395610760.3912,64960725734.1965,69243626028.5936,86497941439.0174
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.87345594081205,5.36034347694341,4.40315923935717,4.88259241031079,2.49476611386375,3.54210987593986,3.65208096806472,4.20432325432709,4.15769896239459,2.61590440285156,2.41751181706449,-4.27335432054194,7.9357622471191,4.55149177958398,5.11192183224598
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,6737.8607505315,8147.24398493375,9137.4551007756,9971.65165576585,10633.2665504623,10737.6788811529,11529.9551730192,11899.8139833748,12118.1336248174,12383.1499522763,12669.3411549351,12179.2566735195,12604.0488374654,13365.3563992546,16595.3703837185
Costa Rica,CRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.20305716727071,4.01263887146661,3.11652611610467,3.62781247373715,1.31951278902569,2.41456400701435,2.57317861070491,3.15151339047799,3.14326598585389,1.66130830846163,1.53529056591222,-4.99410158295288,7.28965011679902,4.00920256542521,4.47981923743382
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,1.35039395502168,1.2873898093698,1.24002656207939,1.20358030533586,1.1532718484809,1.09494595424381,1.04634340433544,1.01547072688832,0.978713315995535,0.934615300864476,0.865128346659953,0.755771068349343,0.600406861056438,0.520031291578434,0.603176926750417
Costa Rica,CRI,"Population, total",SP.POP.TOTL,4563127,4622252,4679926,4736593,4791535,4844288,4895242,4945205,4993842,5040734,5084532,5123105,5153957,5180829,5212173
Czechia,CZE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.1,80.6,81.1,81.2,81.3,82,81.6,82.1,82,82,82.2,81.3,80.5,82,..
Czechia,CZE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.2,74.4,74.8,75.1,75.2,75.8,75.7,76.1,76.1,76.2,76.4,75.2,74.1,76.2,..
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.0780487804878,77.4243902439025,77.8731707317073,78.0756097560976,78.1756097560976,78.8243902439024,78.5780487804878,79.0268292682927,78.9780487804878,79.0292682926829,79.2292682926829,78.1756097560976,77.2219512195122,79.0292682926829,..
Czechia,CZE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00792166818486145,0.007407522531598,0.0051946059228611,0.00498823041569326,0.00465860573954924,0.00428259990948622,0.00609180356837455,0.00608203294162257,0.00546673543289963,0.00553985546472327,0.00580008114232639,0.00587129224064453,..,..,..
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,207434296805.33,209069940963.177,229562733398.948,208857719320.649,211685616592.931,209358834156.329,188033050459.881,196272068576.338,218628940951.675,249000540729.179,252548179964.897,245974558654.043,281791218507.1,290565654835.809,330858339871.686
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.65733109171755,2.43490215904518,1.76035962445222,-0.785004299003617,-0.0459036735515213,2.26210289708078,5.38838083815307,2.5372845203138,5.16872430413071,3.22008806955105,3.02987866345279,-5.50296796125089,3.55302130899085,2.35100353961535,-0.311479452106369
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,19861.6974295256,19960.0684872157,21871.2660754128,19870.8012123403,20133.1691431353,19890.9199056648,17829.6983223668,18575.2320271915,20636.199952435,23424.4804601855,23664.8478631108,22992.8793833348,26822.5141862111,27226.6156386023,30427.4234688601
Czechia,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.19898191898565,2.13688048446924,1.55018979013502,-0.923734450159557,-0.079052895284633,2.15450047888164,5.18140265379816,2.34055226080498,4.88972204225595,2.87546852691743,2.62495626738699,-5.73252689432169,5.4463696180117,0.75566135591751,-2.15945531157405
Czechia,CZE,Population growth (annual %),SP.POP.GROW,0.569729451418061,0.29136167418042,0.206747667335417,0.139925655740972,0.0331699460503076,0.105277581527518,0.196588748472653,0.192048415842684,0.265642663548985,0.334427262299794,0.393788864202175,0.243222682211879,-1.81187141002542,1.5709725672011,1.87114719000125
